date,document_id,sentence_id,tokenized_sentence,filtered_tokenized_sentence
2019-04-18,112,2,세계 경제 는 성장세 가 완만 해지 는 움직임 을 지속 하 였 다 .,세계 경제 성장세 완만 해지 움직임 지속
2019-04-18,112,3,"국제 금융시장 에서 는 글로벌 경기 둔화 우려 , 주요국 통화정책 에 대한 기대 변화 등 으로 주요국 국채 금리 가 상당폭 하락 하 는 가운데 일부 취약 신흥시장국 의 환율 이 큰 폭 상승 하 는 등 변동성 이 일시 확대 되 었 다 .",국제 금융시장 글로벌 경기 둔화 우려 주요국 통화정책 기대 변화 주요국 국채 금리 상당폭 하락 가운데 일부 취약 신흥시장국 환율 큰 폭 상승 변동성 일시 확대
2019-04-18,112,4,"앞 으로 세계 경제 와 국제 금융시장 은 보호무역주의 확산 정도 , 주요국 의 통화정책 변화 , 브렉시트 관련 불확실성 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 보호무역주의 확산 정도 주요국 통화정책 변화 브렉시트 관련 불확실성 영향
2019-04-18,112,5,국내 경제 는 소비 증가세 가 주춤 한 모습 을 나타낸 데 다 설비 및 건설 투자 의 조정 과 수출 증가세 둔화 가 지속 됨 에 따라 성장세 가 다소 완만 해진 것 으로 판단 된다 .,국내 경제 소비 증가세 주춤 모습 설비 건설 투자 조정 수출 증가세 둔화 지속 성장세 다소 완만 판단
2019-04-18,112,6,고용 상황 은 취업자수 증가 규모 가 늘어나 는 등 부진 이 일부 완화 되 는 움직임 을 보였 다 .,고용 상황 취업자수 증가 규모 부진 일부 완화 움직임
2019-04-18,112,7,앞 으로 건설 투자 조정 이 지속 되 겠 으나 소비 가 증가 흐름 을 이 어 가 고 수출 과 설비 투자 도 하반기 로 가 면서 점차 회복 될 것 으로 전망 된다 .,앞 건설 투자 조정 지속 소비 증가 흐름 수출 설비 투자 하반기 점차 회복 전망
2019-04-18,112,8,금년 중 GDP 성장률 은 1 월 전망치 ( 2 . 6 %) 를 소폭 하회 하 는 2 % 대 중반 을 나타낼 것 으로 예상 된다 .,금년 중 GDP 성장률 전망치 소폭 하회 중반 예상
2019-04-18,112,9,소비자 물가 는 석유 류 와 농축수산물 가격 하락 등 으로 오름세 가 0 % 대중 반 으로 낮 아 졌 다 .,소비자 물가 석유 농축수산물 가격 하락 오름세 대중 반 낮
2019-04-18,112,10,"근원 인플레이션율 ( 식료품 및 에너지제외지수 ) 은 0 % 대 후반 을 , 일반인 기대 인플레이션율 은 2 % 대 초 중반 을 나타내 었 다 .",근원 인플레이션율 식료품 에너지제외지수 후반 일반인 기대 인플레이션율 중반
2019-04-18,112,11,앞 으로 소비자 물가 상승률 은 지난 1 월 전망 경로 를 하회 하 여 당분간 1 % 를 밑도 는 수준 에서 등락 하 다가 하반기 이후 1 % 대 초 중반 을 나타낼 것 으로 전망 된다 .,앞 소비자 물가 상승률 전망 경로 하회 당분간 수준 등락 하반기 이후 중반 전망
2019-04-18,112,12,근원 인플레이션율 도 완만 하 게 상승 할 것 으로 보인다 .,근원 인플레이션율 완만 상승
2019-04-18,112,13,금융시장 에서 는 가격변수 의 변동성 이 다소 확대 되 었 다 .,금융시장 가격변수 변동성 다소 확대
2019-04-18,112,14,"장기 시장 금리 와 주가 는 주요국 의 성장세 약화 전망 , 미 · 중 무역 협상 진전 기대 등 에 따른 국제 금융시장 의 움직임 에 영향 받 으면서 하락 후 상승 하 였 다 .",장기 시장 금리 주가 주요국 성장세 약화 전망 미 중 무역 협상 진전 기대 국제 금융시장 움직임 영향 하락 후 상승
2019-04-18,112,15,원 / 달러환율 은 달러화 강세 로 상승 하 였 다 .,달러환율 달러화 강세 상승
2019-04-18,112,16,"가계 대출 은 증가세 둔화 가 이어졌으며 , 주택가격 은 하락세 를 지속 하 였 다 .",가계 대출 증가세 둔화 주택가격 하락세 지속
2019-04-18,112,17,금융통화위원회 는 앞 으로 성장세 회복 이 이어지 고 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 회복 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2019-04-18,112,18,국내 경제 가 잠재 성장률 수준 에서 크 게 벗어나 지 않 는 성장세 를 이 어 갈 것 으로 예상 되 는 가운데 수요측면 에서 의 물가 상승 압력 은 크 지 않 을 것 으로 전망 되 므로 통화정책 의 완화 기조 를 유지 해 나갈 것 이 다 .,국내 경제 잠재 성장률 수준 크 성장세 예상 가운데 수요측면 물가 상승 압력 크 전망 통화정책 완화 기조 유지
2019-04-18,112,19,"이 과정 에서 주요 국과 의 교역 여건 , 주요국 의 경기 와 통화정책 변화 , 신흥시장국 금융경제 상황 , 가계 부채 증가세 , 지정학 적 리스크 등 의 전개 상황 과 국내 성장 및 물가 에 미치 는 영향 을 주의깊 게 살펴볼 것 이 다 .",과정 주요 국과 교역 여건 주요국 경기 통화정책 변화 신흥시장국 금융경제 상황 가계 부채 증가세 지정학 리스크 전개 상황 국내 성장 물가 영향 주의깊
2019-05-31,113,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 1 . 75 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2019-05-31,113,2,세계 경제 는 성장세 가 완만 해지 는 움직임 을 지속 하 였 다 .,세계 경제 성장세 완만 해지 움직임 지속
2019-05-31,113,3,"국제 금융시장 에서 는 미 · 중 무역 분쟁 심화 , 주요국 경제 지표 부진 등 으로 주요국 국채 금리 와 주가 가 하락 하 고 신흥시장국 의 환율 이 상승 하 는 등 변동성 이 확대 되 었 다 .",국제 금융시장 미 중 무역 분쟁 심화 주요국 경제 지표 부진 주요국 국채 금리 주가 하락 신흥시장국 환율 상승 변동성 확대
2019-05-31,113,4,"앞 으로 세계 경제 와 국제 금융시장 은 보호무역주의 확산 정도 , 주요국 의 통화정책 변화 , 지정학 적 리스크 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 보호무역주의 확산 정도 주요국 통화정책 변화 지정학 리스크 영향
2019-05-31,113,5,국내 경제 는 설비 및 건설 투자 의 조정 이 지속 되 고 수출 이 부진 한 모습 을 보였으나 소비 가 완만 하 나마 증가세 를 이 어 가 면서 1 / 4 분기 의 부진 에서 다소 회복 되 는 움직임 을 나타내 었 다 .,국내 경제 설비 건설 투자 조정 지속 수출 부진 모습 소비 완만 증가세 분기 부진 다소 회복 움직임
2019-05-31,113,6,고용 면 에서 는 취업자수 증가 규모 가 줄어들 고 실업률 이 높 아 졌 다 .,고용 면 취업자수 증가 규모 실업률 높
2019-05-31,113,7,앞 으로 국내 경제 의 성장 흐름 은 건설 투자 조정 이 지속 되 겠 으나 소비 가 증가 흐름 을 이 어 가 고 수출 과 설비 투자 도 하반기 에 는 점차 회복 될 것 으로 전망 되 는 등 지난 4 월 전망 경로 에서 크 게 벗어나 지 않 을 것 으로 예상 된다 .,앞 국내 경제 성장 흐름 건설 투자 조정 지속 소비 증가 흐름 수출 설비 투자 하반기 점차 회복 전망 전망 경로 크 예상
2019-05-31,113,8,다만 미 · 중 무역 분쟁 심화 등 으로 전망 경로 의 불확실성 은 높 아 진 것 으로 판단 된다 .,미 중 무역 분쟁 심화 전망 경로 불확실성 높 판단
2019-05-31,113,9,소비자 물가 는 석유 류 가격 하락 폭 축소 등 으로 상승률 이 0 % 대 중반 에서 소폭 높 아 졌 다 .,소비자 물가 석유 가격 하락 폭 축소 상승률 중반 소폭 높
2019-05-31,113,10,"근원 인플레이션율 ( 식료품 및 에너지제외지수 ) 은 0 % 대 후반 을 , 일반인 기대 인플레이션율 은 2 % 대 초반 을 나타내 었 다 .",근원 인플레이션율 식료품 에너지제외지수 후반 일반인 기대 인플레이션율 초반
2019-05-31,113,11,"앞 으로 소비자 물가 상승률 은 당분간 1 % 를 밑도 는 수준 에서 등락 하 다가 하반기 이후 1 % 대 초 중반 을 나타낼 것 으로 예상 되 나 , 전망 경로 의 하방 위험 은 다소 높 아 진 것 으로 판단 된다 .",앞 소비자 물가 상승률 당분간 수준 등락 하반기 이후 중반 예상 전망 경로 하방 위험 다소 높 판단
2019-05-31,113,12,근원 인플레이션율 도 완만 하 게 상승 할 것 으로 보인다 .,근원 인플레이션율 완만 상승
2019-05-31,113,13,"금융시장 에서 는 국제 금융시장 의 움직임 , 국내외 경기 둔화 우려 등 의 영향 으로 가격변수 의 변동성 이 확대 되 었 다 .",금융시장 국제 금융시장 움직임 국내외 경기 둔화 우려 영향 가격변수 변동성 확대
2019-05-31,113,14,장기 시장 금리 와 주가 가 큰 폭 하락 하 였 고 원달러환율 은 상당폭 상승 하 였 다 .,장기 시장 금리 주가 큰 폭 하락 원달러환율 상당폭 상승
2019-05-31,113,15,"가계 대출 은 증가세 둔화 가 이어졌으며 , 주택가격 은 하락세 를 지속 하 였 다 .",가계 대출 증가세 둔화 주택가격 하락세 지속
2019-05-31,113,16,금융통화위원회 는 앞 으로 성장세 회복 이 이어지 고 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 회복 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2019-05-31,113,17,국내 경제 가 잠재 성장률 수준 에서 크 게 벗어나 지 않 는 성장세 를 이 어 갈 것 으로 예상 되 는 가운데 수요측면 에서 의 물가 상승 압력 은 크 지 않 을 것 으로 전망 되 므로 통화정책 의 완화 기조 를 유지 해 나갈 것 이 다 .,국내 경제 잠재 성장률 수준 크 성장세 예상 가운데 수요측면 물가 상승 압력 크 전망 통화정책 완화 기조 유지
2019-05-31,113,18,"이 과정 에서 미 · 중 무역 분쟁 , 주요국 의 경기 와 통화정책 변화 , 신흥시장국 금융경제 상황 , 가계 부채 증가세 , 지정학 적 리스크 등 의 전개 상황 과 국내 성장 및 물가 에 미치 는 영향 을 주의깊 게 살펴볼 것 이 다 .",과정 미 중 무역 분쟁 주요국 경기 통화정책 변화 신흥시장국 금융경제 상황 가계 부채 증가세 지정학 리스크 전개 상황 국내 성장 물가 영향 주의깊
2019-07-18,114,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현재 의 1 . 75 % 에서 1 . 50 % 로 하향조정 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 현재 하향조정 통화정책 운용
2019-07-18,114,2,세계 경제 는 미 · 중 무역 분쟁 등 으로 교역 이 위축 되 면서 성장세 가 완만 해지 는 움직임 을 지속 하 였 다 .,세계 경제 미 중 무역 분쟁 교역 위축 성장세 완만 해지 움직임 지속
2019-07-18,114,3,국제 금융시장 은 주요국 통화정책 완화 에 대한 기대 등 으로 주요국 의 주가 가 상승 하 는 등 대체로 안정 된 모습 을 나타내 었 다 .,국제 금융시장 주요국 통화정책 완화 기대 주요국 주가 상승 대체로 안정 모습
2019-07-18,114,4,"앞 으로 세계 경제 와 국제 금융시장 은 보호무역주의 확산 정도 , 주요국 의 통화정책 변화 , 지정학 적 리스크 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 보호무역주의 확산 정도 주요국 통화정책 변화 지정학 리스크 영향
2019-07-18,114,5,국내 경제 는 소비 가 완만 한 증가세 를 이 어 갔으나 건설 투자 조정 이 지속 되 고 수출 과 설비 투자 의 부진 이 심화 되 면서 성장세 가 둔화 된 것 으로 판단 된다 .,국내 경제 소비 완만 증가세 건설 투자 조정 지속 수출 설비 투자 부진 심화 성장세 둔화 판단
2019-07-18,114,6,고용 상황 은 취업자수 증가 폭 이 확대 되 는 등 일부 개선 되 는 모습 을 보였 다 .,고용 상황 취업자수 증가 폭 확대 일부 개선 모습
2019-07-18,114,7,앞 으로 국내 경제 의 성장 흐름 은 소비 가 증가세 를 이 어 가 겠 으나 건설 투자 조정 이 지속 되 고 수출 과 설비 투자 회복 도 당초 예상 보다 지연 될 것 으로 전망 된다 .,앞 국내 경제 성장 흐름 소비 증가세 건설 투자 조정 지속 수출 설비 투자 회복 당초 예상 지연 전망
2019-07-18,114,8,금년 중 GDP 성장률 은 지난 4 월 전망치 ( 2 . 5 %) 를 하회 하 는 2 % 대 초반 을 나타낼 것 으로 예상 된다 .,금년 중 GDP 성장률 전망치 하회 초반 예상
2019-07-18,114,9,소비자 물가 는 석유 류 가격 의 하락세 지속 등 으로 0 % 대 중후반 의 낮 은 오름세 를 이 어 갔 다 .,소비자 물가 석유 가격 하락세 지속 중후반 낮 오름세
2019-07-18,114,10,"근원 인플레이션율 ( 식료품 및 에너지제외지수 ) 은 0 % 대 중후반 을 , 일반인 기대 인플레이션율 은 2 % 대 초반 을 나타내 었 다 .",근원 인플레이션율 식료품 에너지제외지수 중후반 일반인 기대 인플레이션율 초반
2019-07-18,114,11,앞 으로 소비자 물가 상승률 은 지난 4 월 전망 경로 를 하회 하 여 당분간 1 % 를 밑도 는 수준 에서 등락 하 다가 내년 이후 1 % 대 초 중반 을 나타낼 것 으로 예상 된다 .,앞 소비자 물가 상승률 전망 경로 하회 당분간 수준 등락 내년 이후 중반 예상
2019-07-18,114,12,근원 인플레이션율 도 완만 하 게 상승 할 것 으로 보인다 .,근원 인플레이션율 완만 상승
2019-07-18,114,13,금융시장 에서 는 가격변수 의 변동성 이 확대 되 었 다 .,금융시장 가격변수 변동성 확대
2019-07-18,114,14,"장기 시장 금리 가 국내외 경기 둔화 우려 등 으로 크 게 하락 하 고 주가 와 원달러환율 은 미 · 중 무역 분쟁 , 일본 의 수출 규제 등 에 영향 받 으며 상당폭 등 락하 였 다 .",장기 시장 금리 국내외 경기 둔화 우려 크 하락 주가 원달러환율 미 중 무역 분쟁 일본 수출 규제 영향 상당폭 락하
2019-07-18,114,15,"가계 대출 은 증가세 둔화 가 이어졌으며 , 주택가격 은 하락세 를 지속 하 였 다 .",가계 대출 증가세 둔화 주택가격 하락세 지속
2019-07-18,114,16,금융통화위원회 는 앞 으로 성장세 회복 이 이어지 고 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 회복 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2019-07-18,114,17,국내 경제 의 성장세 가 완만 할 것 으로 예상 되 는 가운데 수요측면 에서 의 물가 상승 압력 이 낮 은 수준 에 머무를 것 으로 전망 되 므로 통화정책 의 완화 기조 를 유지 해 나갈 것 이 다 .,국내 경제 성장세 완만 예상 가운데 수요측면 물가 상승 압력 낮 수준 전망 통화정책 완화 기조 유지
2019-07-18,114,18,"이 과정 에서 미 · 중 무역 분쟁 , 일본 의 수출 규제 , 주요국 의 경기 와 통화정책 변화 , 가계 부채 증가세 , 지정학 적 리스크 등 의 전개 상황 과 국내 성장 및 물가 에 미치 는 영향 을 주의깊 게 살펴볼 것 이 다 .",과정 미 중 무역 분쟁 일본 수출 규제 주요국 경기 통화정책 변화 가계 부채 증가세 지정학 리스크 전개 상황 국내 성장 물가 영향 주의깊
2019-08-30,115,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 1 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2019-08-30,115,2,세계 경제 는 교역 이 위축 되 면서 성장세 가 둔화 되 었 다 .,세계 경제 교역 위축 성장세 둔화
2019-08-30,115,3,국제 금융시장 에서 는 미 · 중 무역 분쟁 및 이 에 따른 글로벌 경기 둔화 우려 등 으로 주요국 국채 금리 와 주가 가 큰 폭 하락 하 는 등가격 변수 의 변동성 이 확대 되 었 다 .,국제 금융시장 미 중 무역 분쟁 글로벌 경기 둔화 우려 주요국 국채 금리 주가 큰 폭 하락 등가격 변수 변동성 확대
2019-08-30,115,4,"앞 으로 세계 경제 와 국제 금융시장 은 보호무역주의 확산 정도 , 주요국 의 통화정책 변화 , 지정학 적 리스크 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 보호무역주의 확산 정도 주요국 통화정책 변화 지정학 리스크 영향
2019-08-30,115,5,국내 경제 는 건설 투자 조정 과 수출 및 설비 투자 부진 이 지속 된 가운데 소비 증가세 가 약화 되 면서 성장세 둔화 흐름 을 이 어 간 것 으로 판단 된다 .,국내 경제 건설 투자 조정 수출 설비 투자 부진 지속 가운데 소비 증가세 약화 성장세 둔화 흐름 판단
2019-08-30,115,6,고용 상황 은 취업자수 증가 폭 이 확대 되 는 등 일부 개선 되 는 모습 을 보였 다 .,고용 상황 취업자수 증가 폭 확대 일부 개선 모습
2019-08-30,115,7,"앞 으로 국내 경제 는 미 · 중 무역 분쟁 심화 , 지정학 적 리스크 증대 등 으로 성장 전망 경로 의 불확실성 이 한층 커진 것 으로 판단 된다 .",앞 국내 경제 미 중 무역 분쟁 심화 지정학 리스크 증대 성장 전망 경로 불확실성 한층 커진 판단
2019-08-30,115,8,소비자 물가 는 석유 류 와 농축수산물 가격 하락 등 으로 오름세 가 0 % 대중 반 으로 낮 아 졌 다 .,소비자 물가 석유 농축수산물 가격 하락 오름세 대중 반 낮
2019-08-30,115,9,"근원 인플레이션율 ( 식료품 및 에너지제외지수 ) 은 0 % 대 후반 을 , 일반인 기대 인플레이션율 은 2 % 수준 을 나타내 었 다 .",근원 인플레이션율 식료품 에너지제외지수 후반 일반인 기대 인플레이션율 수준
2019-08-30,115,10,앞 으로 소비자 물가 상승률 은 7 월 전망 경로 에 비해 하방 위험 이 높 아 져 당분간 0 % 대 초반 에서 등락 하 다가 내년 이후 1 % 대 초 중반 을 나타낼 것 으로 예상 된다 .,앞 소비자 물가 상승률 전망 경로 하방 위험 높 당분간 초반 등락 내년 이후 중반 예상
2019-08-30,115,11,근원 인플레이션율 도 완만 하 게 상승 할 것 으로 보인다 .,근원 인플레이션율 완만 상승
2019-08-30,115,12,금융시장 에서 는 미 · 중 무역 분쟁 과 지정학 적 리스크 등 에 따른 국내외 경기 둔화 우려 로 가격변수 의 높 은 변동성 이 지속 되 었 다 .,금융시장 미 중 무역 분쟁 지정학 리스크 국내외 경기 둔화 우려 가격변수 높 변동성 지속
2019-08-30,115,13,장기 시장 금리 와 주가 가 크 게 하락 하 고 원달러환율 도 큰 폭 상승 하 였 다 .,장기 시장 금리 주가 크 하락 원달러환율 큰 폭 상승
2019-08-30,115,14,가계 대출 은 증가세 둔화 가 다소 주춤 한 모습 을 보였 다 .,가계 대출 증가세 둔화 다소 주춤 모습
2019-08-30,115,15,주택가격 은 하락세 를 지속 하 였으나 수도권 일부 지역 에서 는 오름세 를 나타내 었 다 .,주택가격 하락세 지속 수도권 일부 지역 오름세
2019-08-30,115,16,금융통화위원회 는 앞 으로 성장세 회복 이 이어지 고 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 회복 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2019-08-30,115,17,국내 경제 의 성장세 가 완만 할 것 으로 예상 되 는 가운데 수요측면 에서 의 물가 상승 압력 이 낮 은 수준 에 머무를 것 으로 전망 되 므로 통화정책 의 완화 기조 를 유지 해 나갈 것 이 다 .,국내 경제 성장세 완만 예상 가운데 수요측면 물가 상승 압력 낮 수준 전망 통화정책 완화 기조 유지
2019-08-30,115,18,이 과정 에서 향후 거시경제 와 금융안정 상황 의 변화 를 면밀히 점검 하 면서 완화 정도 의 조정 여부 를 판단 해 나갈 것 이 다 .,과정 향후 거시경제 금융안정 상황 변화 면밀히 점검 완화 정도 조정 여부 판단
2019-08-30,115,19,"아울러 미 · 중 무역 분쟁 , 주요국 의 경기 와 통화정책 변화 , 가계 부채 증가세 , 지정학 적 리스크 등 도 주의깊 게 살펴볼 것 이 다 .",아울러 미 중 무역 분쟁 주요국 경기 통화정책 변화 가계 부채 증가세 지정학 리스크 주의깊
2019-10-16,116,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현재 의 1 . 50 % 에서 1 . 25 % 로 하향조정 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 현재 하향조정 통화정책 운용
2019-10-16,116,2,세계 경제 는 교역 이 위축 되 면서 성장세 둔화 가 지속 되 었 다 .,세계 경제 교역 위축 성장세 둔화 지속
2019-10-16,116,3,"국제 금융시장 은 미 · 중 무역 협상 관련 불확실성 , 주요국 경제 지표 부진 등 의 영향 으로 높 은 변동성 을 나타내 었 다 .",국제 금융시장 미 중 무역 협상 관련 불확실성 주요국 경제 지표 부진 영향 높 변동성
2019-10-16,116,4,"앞 으로 세계 경제 와 국제 금융시장 은 보호무역주의 확산 정도 , 주요국 의 통화정책 변화 , 지정학 적 리스크 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 보호무역주의 확산 정도 주요국 통화정책 변화 지정학 리스크 영향
2019-10-16,116,5,국내 경제 는 건설 투자 조정 과 수출 및 설비 투자 부진 이 지속 된 가운데 소비 증가세 가 약화 되 면서 성장세 둔화 흐름 을 이 어 간 것 으로 판단 된다 .,국내 경제 건설 투자 조정 수출 설비 투자 부진 지속 가운데 소비 증가세 약화 성장세 둔화 흐름 판단
2019-10-16,116,6,고용 상황 은 취업자수 증가 폭 이 확대 되 는 등 일부 개선 되 는 모습 을 보였 다 .,고용 상황 취업자수 증가 폭 확대 일부 개선 모습
2019-10-16,116,7,"앞 으로 국내 경제 는 미 · 중 무역 분쟁 지속 , 지정학 적 리스크 증대 등 으로 지난 7 월 의 성장 전망 경로 를 하회 할 것 으로 예상 된다 .",앞 국내 경제 미 중 무역 분쟁 지속 지정학 리스크 증대 성장 전망 경로 하회 예상
2019-10-16,116,8,"소비자 물가 상승률 은 석유 류 , 농축수산물 및 공공 서비스 가격 의 하락 등 으로 마이너스 를 나타내 었 다 .",소비자 물가 상승률 석유 농축수산물 공공 서비스 가격 하락 마이너스
2019-10-16,116,9,"근원 인플레이션율 ( 식료품 및 에너지제외지수 ) 은 0 % 대 중반 으로 , 일반인 기대 인플레이션율 은 1 % 대 후반 으로 낮 아 졌 다 .",근원 인플레이션율 식료품 에너지제외지수 중반 일반인 기대 인플레이션율 후반 낮
2019-10-16,116,10,앞 으로 소비자 물가 상승률 은 7 월 전망 경로 를 하회 하 여 당분간 0 % 내외 에서 등락 하 다가 내년 이후 1 % 대 를 나타낼 것 으로 예상 된다 .,앞 소비자 물가 상승률 전망 경로 하회 당분간 내외 등락 내년 이후 예상
2019-10-16,116,11,근원 인플레이션율 도 완만 하 게 상승 할 것 으로 보인다 .,근원 인플레이션율 완만 상승
2019-10-16,116,12,"금융시장 에서 는 주요 가격변수 가 국제 금융시장 움직임 에 영향 받 으며 상당폭 등락 한 가운데 , 장기 시장 금리 와 주가 는 상승 하 였 고 , 원 / 달러환율 은 하락 하 였 다 .",금융시장 주요 가격변수 국제 금융시장 움직임 영향 상당폭 등락 가운데 장기 시장 금리 주가 상승 달러환율 하락
2019-10-16,116,13,가계 대출 은 증가세 둔화 흐름 을 이 어 갔 다 .,가계 대출 증가세 둔화 흐름
2019-10-16,116,14,주택가격 은 보합세 를 보였으나 수도권 에서 는 오름세 를 나타내 었 다 .,주택가격 보합세 수도권 오름세
2019-10-16,116,15,금융통화위원회 는 앞 으로 성장세 회복 이 이어지 고 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 회복 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2019-10-16,116,16,국내 경제 의 성장세 가 완만 할 것 으로 예상 되 는 가운데 수요측면 에서 의 물가 상승 압력 이 낮 은 수준 에 머무를 것 으로 전망 되 므로 통화정책 의 완화 기조 를 유지 해 나갈 것 이 다 .,국내 경제 성장세 완만 예상 가운데 수요측면 물가 상승 압력 낮 수준 전망 통화정책 완화 기조 유지
2019-10-16,116,17,"이 과정 에서 향후 거시경제 와 금융안정 상황 의 변화 , 두 차례 기준금리 인하 의 효과 를 지켜보 면서 완화 정도 의 조정 여부 를 판단 해 나갈 것 이 다 .",과정 향후 거시경제 금융안정 상황 변화 차례 기준금리 인하 효과 완화 정도 조정 여부 판단
2019-10-16,116,18,"아울러 미 · 중 무역 분쟁 , 주요국 의 경기 와 통화정책 변화 , 가계 부채 증가세 , 지정학 적 리스크 등 도 주의깊 게 살펴볼 것 이 다 .",아울러 미 중 무역 분쟁 주요국 경기 통화정책 변화 가계 부채 증가세 지정학 리스크 주의깊
2019-11-29,117,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 1 . 25 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2019-11-29,117,2,세계 경제 는 교역 이 위축 되 면서 성장세 둔화 가 지속 되 었 다 .,세계 경제 교역 위축 성장세 둔화 지속
2019-11-29,117,3,국제 금융시장 은 미 · 중 무역 협상 진전 등 으로 위험 회피심리 가 완화 되 면서 대체로 안정 된 모습 을 나타내 었 다 .,국제 금융시장 미 중 무역 협상 진전 위험 회피심리 완화 대체로 안정 모습
2019-11-29,117,4,"앞 으로 세계 경제 와 국제 금융시장 은 보호무역주의 확산 정도 , 주요국 의 통화정책 변화 , 지정학 적 리스크 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 보호무역주의 확산 정도 주요국 통화정책 변화 지정학 리스크 영향
2019-11-29,117,5,국내 경제 는 건설 투자 조정 과 수출 및 설비 투자 부진 이 지속 된 가운데 소비 증가세 가 약화 되 면서 성장세 둔화 흐름 을 이 어 간 것 으로 판단 된다 .,국내 경제 건설 투자 조정 수출 설비 투자 부진 지속 가운데 소비 증가세 약화 성장세 둔화 흐름 판단
2019-11-29,117,6,고용 상황 은 취업자수 증가 폭 이 확대 되 는 등 일부 개선 되 는 움직임 을 지속 하 였 다 .,고용 상황 취업자수 증가 폭 확대 일부 개선 움직임 지속
2019-11-29,117,7,내년 중 국내 경제 는 건설 투자 조정 이 이어지 겠 지만 수출 과 설비 투자 부진 이 다소 완화 되 고 소비 증가세 는 완만 하 게 확대 될 것 으로 전망 된다 .,내년 중 국내 경제 건설 투자 조정 수출 설비 투자 부진 다소 완화 소비 증가세 완만 확대 전망
2019-11-29,117,8,"GDP 성장률 은 금년 중 2 % 내외 , 내년 중 2 % 대 초반 수준 을 나타낼 것 으로 예상 된다 .",GDP 성장률 금년 중 내외 내년 중 초반 수준 예상
2019-11-29,117,9,소비자 물가 상승률 은 농축수산물 가격 의 하락 폭 축소 등 으로 0 % 수준 을 나타내 었 다 .,소비자 물가 상승률 농축수산물 가격 하락 폭 축소 수준
2019-11-29,117,10,"근원 인플레이션율 ( 식료품 및 에너지제외지수 ) 은 0 % 대중 반 을 , 일반인 기대 인플레이션율 은 1 % 대 후반 을 유지 하 였 다 .",근원 인플레이션율 식료품 에너지제외지수 대중 반 일반인 기대 인플레이션율 후반 유지
